Talking/2018-03-11.11-15-00.11-20-00.school.G299_15-kf1_1171;18;27;4;6;28
Talking/2018-03-11.11-15-00.11-20-00.school.G299_15-kf1_1261;18;27;6;4;20
Talking/2018-03-11.11-15-00.11-20-00.school.G299_15-kf1_1351;18;27;6;4;20
person_enters_through_structure/2018-03-11.12-00-00.12-05-00.school.G420_28-kf1_1;4;6;18;0;10
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_382-kf1_1;12;26;25;24;18
vehicle_reversing/2018-03-11.11-50-01.11-55-01.school.G638_31-kf1_1;33;31;2;7;32
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_267-kf1_1;25;12;26;24;27
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_130-kf1_1;25;12;26;24;22
person_picks_up_object/2018-03-11.16-15-00.16-20-00.school.G299_422-kf1_1;0;18;25;12;6
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_199-kf1_1;26;25;12;24;22
person_enters_through_structure/2018-03-11.16-40-02.16-45-02.school.G424_27-kf1_1;10;6;4;1;18
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_603-kf1_1;12;25;26;24;18
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_603-kf1_91;26;25;12;21;18
person_enters_through_structure/2018-03-11.16-20-00.16-25-01.school.G423_58-kf1_1;4;6;18;20;10
person_sitting_down/2018-03-11.16-25-00.16-30-00.school.G330_16-kf1_1;22;21;25;26;18
person_picks_up_object/2018-03-11.16-45-00.16-50-00.school.G299_38-kf1_1;18;25;26;12;21
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_1;20;18;23;12;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_91;20;18;23;4;6
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_181;20;18;23;4;6
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_271;20;18;4;23;6
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_361;20;18;23;4;6
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_451;20;18;23;26;22
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_541;20;18;23;4;22
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_631;20;18;23;26;6
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_79-kf1_721;20;18;23;26;4
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_154-kf1_1;26;25;12;24;27
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_518-kf1_1;12;26;25;24;18
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_548-kf1_1;12;26;25;24;0
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_646-kf1_1;18;25;26;0;6
person_sets_down_object/2018-03-11.11-55-00.12-00-00.school.G299_9-kf1_1;18;25;26;12;6
person_closes_vehicle_door/2018-03-11.16-35-01.16-40-01.school.G336_16-kf1_1;11;2;5;7;34
person_enters_through_structure/2018-03-11.16-35-01.16-40-01.school.G638_13-kf1_1;18;10;6;4;20
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_425-kf1_1;26;12;25;21;24
person_opens_vehicle_door/2018-03-11.16-20-01.16-25-01.school.G336_5-kf1_1;2;5;11;7;34
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_543-kf1_1;12;26;25;20;18
person_opens_facility_door/2018-03-15.14-55-00.15-00-00.school.G339_75-kf1_1;10;18;6;4;20
person_sets_down_object/2018-03-11.16-45-00.16-50-00.school.G299_43-kf1_1;18;26;20;27;25
Talking/2018-03-12.11-10-00.11-15-00.bus.G340_19-kf1_1;18;20;12;11;27
Talking/2018-03-12.11-10-00.11-15-00.bus.G340_19-kf1_91;18;12;11;20;0
Talking/2018-03-12.11-10-00.11-15-00.bus.G340_19-kf1_181;18;15;14;11;12
Talking/2018-03-12.11-10-00.11-15-00.bus.G340_19-kf1_271;18;27;11;0;28
Talking/2018-03-12.11-10-00.11-15-00.bus.G340_19-kf1_361;18;27;11;2;35
vehicle_stopping/2018-03-11.16-20-02.16-25-02.school.G424_0-kf1_1;14;15;31;32;16
person_exits_through_structure/2018-03-11.11-20-00.11-25-00.school.G423_23-kf1_1;6;4;19;10;18
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_428-kf1_1;12;26;25;24;18
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_587-kf1_1;26;25;12;21;24
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_587-kf1_91;26;12;25;18;21
vehicle_turning_right/2018-03-11.14-20-02.14-25-01.school.G424_33-kf1_1;15;14;16;33;31
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_235-kf1_1;25;26;12;18;6
Talking/2018-03-15.14-55-00.15-00-00.school.G339_65-kf1_1;18;12;4;20;6
Talking/2018-03-15.14-55-00.15-00-00.school.G339_65-kf1_91;18;12;15;20;14
Talking/2018-03-15.14-55-00.15-00-00.school.G339_65-kf1_181;18;20;12;6;4
Talking/2018-03-15.14-55-00.15-00-00.school.G339_65-kf1_271;18;10;19;6;4
Talking/2018-03-15.14-55-00.15-00-00.school.G339_65-kf1_361;18;10;6;4;12
person_exits_vehicle/2018-03-11.11-30-04.11-35-04.school.G300_5-kf1_1;11;2;5;7;3
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_4-kf1_1;18;27;24;26;12
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_280-kf1_1;25;26;12;24;22
person_exits_through_structure/2018-03-11.11-45-00.11-50-00.school.G420_10-kf1_1;10;6;4;20;18
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_117-kf1_1;25;26;12;24;21
person_picks_up_object/2018-03-11.16-15-00.16-20-00.school.G299_456-kf1_1;25;26;12;6;18
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_595-kf1_1;12;26;18;25;24
person_sets_down_object/2018-03-11.16-15-00.16-20-00.school.G299_288-kf1_1;25;26;12;18;21
person_exits_vehicle/2018-03-11.16-20-02.16-25-02.school.G424_8-kf1_1;2;11;5;7;3
person_exits_vehicle/2018-03-11.16-20-02.16-25-02.school.G424_8-kf1_91;5;7;11;2;35
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_1;20;18;4;10;19
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_91;20;0;18;4;6
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_181;0;20;18;4;12
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_271;0;20;4;18;6
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_361;20;0;4;18;6
specialized_texting_phone/2018-03-13.17-05-00.17-10-00.school.G299_0-kf1_451;0;20;18;4;25
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_383-kf1_1;12;26;25;24;21
person_picks_up_object/2018-03-11.16-15-00.16-20-00.school.G299_94-kf1_1;26;25;12;24;27
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1;18;6;4;20;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_91;18;0;6;4;27
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_181;18;6;0;4;19
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_271;18;0;6;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_361;0;18;6;20;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_451;0;18;20;6;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_541;18;0;6;20;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_631;18;0;6;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_721;18;20;6;4;19
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_811;18;0;20;6;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_901;18;20;0;4;6
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_991;18;0;20;6;19
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1081;20;0;18;6;19
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1171;18;0;6;20;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1261;18;4;6;0;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1351;18;6;4;10;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1441;18;6;4;10;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1531;18;6;4;19;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1621;0;18;4;6;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1711;18;4;0;6;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1801;0;18;6;4;27
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1891;18;6;4;0;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_1981;18;0;6;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2071;18;6;0;20;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2161;0;18;6;4;19
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2251;0;18;4;6;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2341;18;0;6;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2431;18;0;10;6;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2521;0;18;4;6;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2611;0;18;4;6;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2701;18;20;0;6;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2791;18;0;6;20;4
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2881;18;4;6;0;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_2971;18;4;6;10;29
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_3061;18;0;6;4;10
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_3151;18;0;6;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_3241;18;6;0;4;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_3331;18;0;4;6;20
Talking/2018-03-11.11-50-01.11-55-01.school.G638_11-kf1_3421;18;0;4;6;20
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_87-kf1_1;25;12;26;24;22
person_sets_down_object/2018-03-11.16-25-00.16-30-00.school.G330_143-kf1_1;26;12;25;24;22
vehicle_turning_left/2018-03-15.14-55-00.15-00-00.school.G339_9-kf1_1;14;15;16;31;32
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_145-kf1_1;26;12;25;24;6
person_enters_vehicle/2018-03-12.11-10-00.11-15-00.bus.G340_1-kf1_1;18;2;7;11;5
person_enters_vehicle/2018-03-12.11-10-00.11-15-00.bus.G340_1-kf1_91;2;7;5;11;35
person_enters_vehicle/2018-03-12.11-10-00.11-15-00.bus.G340_1-kf1_181;5;2;11;7;35
person_enters_vehicle/2018-03-12.11-10-00.11-15-00.bus.G340_1-kf1_271;2;5;7;11;35
object_transfer/2018-03-11.11-20-00.11-25-00.school.G330_322-kf1_1;25;12;26;24;22
object_transfer/2018-03-11.16-15-00.16-20-00.school.G299_463-kf1_1;12;26;25;24;22
person_opens_facility_door/2018-03-11.16-25-02.16-30-02.school.G424_36-kf1_1;10;6;4;1;18
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_94-kf1_1;26;12;25;24;21
object_transfer/2018-03-11.16-15-00.16-20-00.school.G299_77-kf1_1;12;26;25;24;22
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_134-kf1_1;26;25;12;24;21
person_picks_up_object/2018-03-11.16-15-00.16-20-00.school.G299_218-kf1_1;12;25;26;24;22
person_sitting_down/2018-03-11.16-25-00.16-30-00.school.G330_4-kf1_1;21;0;22;18;20
Open_Trunk/2018-03-11.11-15-04.11-20-04.school.G300_9-kf1_1;11;5;2;7;18
Open_Trunk/2018-03-11.11-15-04.11-20-04.school.G300_9-kf1_91;11;5;18;2;7
Open_Trunk/2018-03-11.11-15-04.11-20-04.school.G300_9-kf1_181;11;5;18;2;7
person_sets_down_object/2018-03-11.16-25-00.16-30-00.school.G330_86-kf1_1;26;25;12;24;18
person_sitting_down/2018-03-11.16-25-00.16-30-00.school.G330_49-kf1_1;22;21;26;25;18
Transport_HeavyCarry/2018-03-11.16-15-00.16-20-00.school.G299_148-kf1_1;26;25;12;24;27
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_559-kf1_1;26;12;25;24;6
Transport_HeavyCarry/2018-03-11.11-20-00.11-25-00.school.G330_559-kf1_91;26;12;25;24;0
person_enters_through_structure/2018-03-11.16-40-01.16-45-01.admin.G326_1-kf1_1;4;6;10;18;1
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_1;20;23;18;19;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_91;20;18;23;19;21
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_181;20;18;23;19;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_271;20;18;23;19;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_361;20;18;19;23;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_451;20;18;19;23;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_541;20;19;18;23;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_631;20;18;23;19;0
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_721;20;18;19;23;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_811;20;18;19;23;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_901;20;18;23;19;0
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_991;20;18;23;19;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_1081;20;18;23;19;4
specialized_texting_phone/2018-03-11.16-25-00.16-30-00.school.G330_63-kf1_1171;20;18;19;23;4
person_picks_up_object/2018-03-11.16-15-00.16-20-00.school.G299_265-kf1_1;26;25;12;21;22
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_278-kf1_1;25;26;12;24;22
person_sets_down_object/2018-03-11.16-15-00.16-20-00.school.G299_297-kf1_1;26;25;12;21;22
person_exits_through_structure/2018-03-11.11-15-00.11-20-00.school.G419_21-kf1_1;6;10;4;18;1
Talking/2018-03-11.16-25-00.16-30-00.school.G330_250-kf1_1;18;0;6;4;22
Talking/2018-03-11.16-25-00.16-30-00.school.G330_250-kf1_91;18;20;4;0;6
Talking/2018-03-11.16-25-00.16-30-00.school.G330_250-kf1_181;18;0;4;20;6
Talking/2018-03-11.16-25-00.16-30-00.school.G330_250-kf1_271;18;0;20;21;4
Talking/2018-03-11.16-25-00.16-30-00.school.G330_250-kf1_361;18;0;27;25;26
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_1;18;12;20;15;14
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_91;18;12;14;20;15
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_181;18;20;12;6;19
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_271;18;20;19;12;6
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_361;18;12;20;4;10
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_451;18;20;12;4;27
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_541;18;10;11;4;20
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_631;18;20;19;10;12
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_721;18;10;19;4;6
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_811;18;12;6;4;20
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_901;18;12;20;15;14
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_991;18;10;14;12;4
Talking/2018-03-11.14-20-02.14-25-01.school.G424_18-kf1_1081;18;11;12;14;15
person_sitting_down/2018-03-11.11-45-01.11-50-01.school.G421_1-kf1_1;21;18;26;22;20
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_1;23;20;18;30;22
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_91;23;20;18;30;22
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_181;23;20;18;30;22
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_271;23;20;18;30;22
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_361;23;20;18;22;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_451;23;20;18;22;30
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_541;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_631;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_721;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_811;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_901;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_991;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_1081;23;20;18;21;30
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_1171;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_1261;23;20;18;30;21
Talking/2018-03-11.16-25-00.16-30-00.school.G330_180-kf1_1351;23;20;18;30;21
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_577-kf1_1;26;25;12;24;0
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_577-kf1_91;12;26;25;20;18
vehicle_u_turn/2018-03-11.16-10-00.16-15-00.bus.G505_4-kf1_1;14;15;16;32;31
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_54-kf1_1;26;25;12;24;21
hand_interaction/2018-03-11.11-20-00.11-25-00.school.G330_693-kf1_1;18;27;20;6;24
vehicle_turning_left/2018-03-11.11-15-08.11-20-08.hospital.G436_0-kf1_1;14;15;0;31;32
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_22-kf1_1;12;25;26;24;18
person_picks_up_object/2018-03-11.11-20-00.11-25-00.school.G330_589-kf1_1;26;25;12;24;21
person_sets_down_object/2018-03-11.11-20-00.11-25-00.school.G330_147-kf1_1;25;26;12;18;24
object_transfer/2018-03-11.11-45-01.11-50-01.school.G421_33-kf1_1;18;21;20;22;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_52-kf1_1;18;0;27;4;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_52-kf1_91;18;20;27;0;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_52-kf1_181;18;20;27;6;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_52-kf1_271;18;20;27;6;0
person_enters_through_structure/2018-03-11.16-20-00.16-25-01.school.G423_50-kf1_1;4;6;18;10;0
person_enters_through_structure/2018-03-11.16-25-01.16-30-01.school.G420_5-kf1_1;4;6;10;18;0
person_opens_facility_door/2018-03-11.11-20-00.11-25-00.school.G419_14-kf1_1;10;4;6;18;1
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1;18;0;27;20;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_91;18;4;20;12;0
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_181;18;4;0;20;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_271;18;4;20;12;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_361;18;20;4;6;12
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_451;18;25;26;12;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_541;18;25;26;12;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_631;18;25;26;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_721;18;4;25;26;27
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_811;18;25;27;26;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_901;27;18;24;25;26
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_991;18;27;6;20;25
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1081;18;27;6;4;24
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1171;18;27;6;24;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1261;18;27;20;6;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1351;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1441;18;27;6;4;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1531;18;27;6;4;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1621;18;27;6;24;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1711;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1801;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1891;18;27;6;20;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_1981;18;27;6;4;25
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2071;18;27;6;20;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2161;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2251;18;6;27;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2341;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2431;18;27;28;25;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2521;18;25;26;27;12
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2611;18;27;6;4;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2701;18;27;24;6;25
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2791;18;27;24;6;28
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2881;18;27;20;6;25
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_2971;18;6;4;27;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3061;18;6;4;27;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3151;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3241;18;6;20;27;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3331;18;4;6;27;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3421;18;4;27;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3511;18;27;6;20;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3601;18;27;6;20;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3691;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3781;18;6;4;27;25
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3871;18;27;6;4;10
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_3961;18;27;4;20;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4051;18;27;4;20;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4141;18;20;4;27;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4231;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4321;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4411;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4501;18;20;4;27;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4591;18;20;27;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4681;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4771;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4861;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_4951;18;20;27;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5041;18;20;27;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5131;18;4;27;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5221;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5311;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5401;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5491;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5581;18;27;20;6;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5671;18;27;20;6;4
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5761;18;27;20;4;6
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5851;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_5941;18;27;6;4;10
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6031;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6121;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6211;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6301;18;27;6;4;10
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6391;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6481;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6571;18;4;27;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6661;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6751;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6841;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_6931;18;27;4;6;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_7021;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_7111;18;27;6;4;20
Talking/2018-03-11.11-55-00.12-00-00.school.G299_6-kf1_7201;18;27;6;4;20
